FeatureID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Confidence
e72b4c1efe646dc88ca41efb651a4a8f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	nan	nan	nan	0.999984853
01f8f0f9b5ddf4b854efed10ccf56369	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	nan	0.869734135
c75d0efd9edc075d6d41b6351461919a	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	nan	0.999996848
ccfc1f5e9005b7969dc1425776f97f2d	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	nan	0.999993831
dfb4fbadf5348c78ec544fa4aa0db88b	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	uncultured	uncultured	nan	0.902452395
2c5664be3648ec09af1630d2cf1adebe	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	nan	0.999761163
f94c0dd49f5477aadee027ee23f7329e	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Baia	nan	0.971112905
d6d64c940b58234167a2d5aede17f8f3	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_bacterium	0.708448048
0ea7c8e974bc662d5572f83679114980	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	nan	0.999996702
447af38e162116016ad0813f60338c7f	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_bacterium	0.945261286
5f8ebf03598457ea474bcd54ca929029	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_bacterium	0.945876041
8c7fe007c94ddc73d3c93cdeecab8c52	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_bacterium	0.933271053
80730205237e716666a7b5f5a9660a04	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	Candidatus_Kaiserbacteria	uncultured_bacterium	0.926079825
6b1710541238379b14ea90bcd75edd92	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Amoebophilaceae	Candidatus_Amoebophilus	Candidatus_Amoebophilus	0.728134846
876147b837684a9f1355a4f1531fc5da	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	nan	0.995876337
86d0c5e5c816300739c5d13de6a59afa	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	nan	0.95783963
b3f9cee939393a7560d27dde138b3b08	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae	uncultured	Cytophagales_bacterium	0.949183374
b5beef68d14e57198d1e76955deb1a4e	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	CCM11a	CCM11a	nan	0.999950409
db2be608edf67075b3a24e21d8851aff	Bacteria	Planctomycetota	Phycisphaerae	CCM11a	CCM11a	CCM11a	nan	0.999857433
8c9d667663fabb08eee5d879e107e50a	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	nan	0.999997491
88a4de6e60bd0dece6f8ceac96185787	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	nan	0.999997803
be044a88653c579232fc610b1d404088	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome	0.980200809
dc6589eb7359947f6cf89e941cd64a40	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome	0.948927613
ca0192780efbfadad5d3590deb1590f6	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome	0.915621169
6d10dc30b856307528f8f46b74bd5be0	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome	0.955052877
f3e126acf079816791a8593f661c26d4	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	metagenome	0.956720237
b375310595893402c45259bbdb7aebf2	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	CPla-3_termite_group	CPla-3_termite_group	nan	0.999991221
b779fd99320a84f8130c101548cdb44c	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	uncultured	uncultured	uncultured_bacterium	0.86183263
5302777f7acc223c8b96814f31ac0b2e	Bacteria	Chloroflexi	Anaerolineae	Ardenticatenales	uncultured	uncultured	uncultured_bacterium	0.843391942
976a7c7923d6b26bfff4de0ecf0d3b2b	Bacteria	Chloroflexi	nan	nan	nan	nan	nan	0.916307597
3abadb771f7d809c525192343c8ad8e8	Bacteria	Chloroflexi	nan	nan	nan	nan	nan	0.937483415
0cf84c913809088cb215e1ebe76d79b6	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	metagenome	0.989886227
5ed10850f8fb1de988d600002a92bef5	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil	0.846240463
99318d1a82949a56d0501b33b3957557	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil	0.883271981
2413590a8b2016d405123bbe5bf507c4	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999996583
cccd709b9b42f4eedaf65041983d3dcf	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999991113
5e53017872ab257703623704b7df4458	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999995154
14955325e3135ccbd989d1348afb4806	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.936700922
8232d6ecf8f54c67c4f803ec1c261b0a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.768226696
2d97f312c59b7d60629c41ebaec5f0d4	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999994719
fbbc4ce71664ea8658f153cdd132694a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999995176
327526c6ff2a07d80a83f5a26760713f	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil	0.924798428
921eb21b23ef79c89f0ffa105e3a4604	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_soil	0.755256903
809e01a4668b935f834e318b4fb27150	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.998387842
e68825a7db41e3a98ba4aeb499446a10	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.790444078
50e3611beab3ad96a7b3967dc3506ed6	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.863444205
a554b3b0a2da540f82240c2688969b19	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.779484035
a665a72599711cd485fab9f67a03edcf	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.99984875
a383e4ba2ebffd0d4298287369050970	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.772853043
4af5070a42e33dbaff86c2d3b76309af	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999465731
84e288bf38449498a5db2c600f53db1c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.8151216
36b51365d8e8cd663f8d8751a9843edc	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999890358
7d1542908c7e41a8583aaf8d5149751f	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Chloroflexi	0.880394323
3e5c571729086496116a73048dd2c665	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999958758
5cb9e4276865907620a0d936e7715a33	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999951414
67c2480720dc59b6db848ee91dd877e0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Chloroflexi	0.734777724
c932a1a40c66fdcb422e6dbf5038a436	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999999822
a054091962f48ab3faf8c3bc7194eb59	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium	0.961472795
daff9d9ab70330373983964297b5d4be	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	metagenome	0.999410457
7a2ea8a11692ce41a5b1ad762b542eb1	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.99998949
bdf429c3acc9286384dec6e48a1fc5cb	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.999999879
2018a006907629191a5c4420618b934c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.999999375
1a64a1eadbacc54767c99adaf2206b52	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.999999805
d92acf9380c8bea1f2ac5f4bcab715fa	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	uncultured_Alphaproteobacteria	0.8926355
eed24e3699e8889f7eccca0c00f07f45	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	uncultured_bacterium	0.701412173
598af9e155310946ec66da56cdbbeedf	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.99999987
3a064de9807d9fb095e66fb84957965e	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	uncultured_Alphaproteobacteria	0.851121169
671f9ddec45864007a457661808628f6	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	uncultured_Alphaproteobacteria	0.81918293
f4a10e0c7dffb8db3c3ed96a76dcf071	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	nan	nan	nan	0.999997744
51732203df3d97b928b767d1957a61a1	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.999988249
8a4fcb03845a95a94e4f67cfd599937b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	uncultured_bacterium	0.854355078
2f4c90009af29ea8983c2471fdf4cb8c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.99997787
05b3c43b4ad2491d636c4a27241d4648	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	AKYG1722	nan	0.999927002
2f9549a8f9efc5629312e93719380758	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema	uncultured_bacterium	0.733568983
645fadb31f02c6a2d4756ccab072f0de	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema	uncultured_bacterium	0.701508487
5aa6d25859ae43011412870f2f6f0110	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Chloronema	uncultured_bacterium	0.759987248
0cfbc755143a5048ba6f725575d49cdc	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.965982082
276c1f56f8933d82f3dcebaa205bf77f	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_Clostridiales	0.716818604
dda31815272ba59858196c43867d5379	Bacteria	Chloroflexi	AD3	AD3	AD3	AD3	nan	0.882691082
b454be1ab6b5651dcc57ff95b7c3bc73	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Cellulosilyticum	nan	0.999775749
e12d10fbaa6db2fedbfc9f833efb96a7	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.874762793
aaa508e8c8a7f97373e461d54806a5e2	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	nan	0.969432954
56b2548e8af676e561946fdbab20d947	Bacteria	Chloroflexi	KD4-96	KD4-96	KD4-96	KD4-96	uncultured_bacterium	0.839413567
681e08354938ccacbde4630d5c2c3f6a	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.830382409
0705392fbba049d073136b99c561caf2	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium	0.813593402
37d62f4ece1ba3a3c6dd4b260af0fa4b	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	SM2D12	metagenome	0.78247541
d2f3477cd0ed83a1c3f8abfa3068db1b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium]_brachy_group	nan	0.702136757
bfb123934361f77057e1121e3b0728be	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	nan	nan	0.987945367
c5ab879fc7a13f34befc4650fd7b76e2	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	uncultured_bacterium	0.8114039
4e3d9b41e2ef895cfba7b53926c60901	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	nan	0.96935131
4a0c11318f529d9278561a08bd6ed755	Bacteria	nan	nan	nan	nan	nan	nan	0.999994898
ca40440e61355aa355539ae093859a52	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.973597499
3aa4e438c29d3ef5ab6c5fe95e1851d8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.953302551
45ed6b7a70d3c060144e9dbb97b27d87	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.994909356
5b31007a47ef5c38a6660c81e337ec3e	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.993953765
62913e3afe463ccbe1351b1d87b9d275	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.999840409
d7f464a81c1d95f65d7e7f61b123a46c	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.991384875
5c671731901e69d0a595205b6dbe9475	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.9816739
e539ebdf31dc1de99d76a27884edec00	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.861527423
69a8ccc6ac0e4ca2d6ce87e1a86ab1f0	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_bacterium	0.753205843
37a3acca79a21f301253093e88c23de1	Bacteria	nan	nan	nan	nan	nan	nan	0.999882622
0dcd5e217a7ebf947ecd3df969ea109e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria	uncultured_bacterium	0.729890976
4f86a4f0a1e25a85ba378e746ed24072	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	nan	nan	0.940435278
97908a8f3421f72eefce9201a74bdd94	Bacteria	nan	nan	nan	nan	nan	nan	0.999989594
0f8356ba242143952528cc38d8aea62a	Bacteria	Firmicutes	Clostridia	Oscillospirales	nan	nan	nan	0.703757032
a4fe6e475bc64d22dcfb5e9a1d144e48	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	Kapabacteriales	Kapabacteriales	uncultured_bacterium	0.868473039
6348ce675e0144948493206d16454823	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	nan	nan	0.995732836
4a5102fcd6bc90ceb162fd2ac2d8f0fe	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	uncultured_bacterium	0.727979182
0694f566f0d3d7dad73ff438d11ff98d	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	nan	0.999852784
0b6fff8604c0d097942e81264cb7f6e0	Bacteria	Firmicutes	Clostridia	nan	nan	nan	nan	0.7302056
8e9809c7f862e10cd68a4512e157e0a5	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	nan	nan	0.973355015
22dbe3c000517db51e1884a07cdd5bd8	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium	0.998314229
70b033935a29b40cdbc0ff8282bfe1c2	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_bacterium	0.998681494
96d02eb57d3f89e98783eaea2e4673b9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.998962261
3dc8b7fb0178fc15eacf9725287d0ff6	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Oscillochloris	uncultured_Chloroflexi	0.999984269
2c1aff0362556c3c019480361b418bf9	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	uncultured_Chloroflexi	0.928606241
3fbd676a5e387591e36ff3d9b4385c4c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.961500372
439968a1c73790984c55f92b715c566b	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	nan	0.999580586
71c6a74c8e095781bb9dea554b3ad6db	Bacteria	Chloroflexi	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	JG30-KF-CM66	nan	0.999673004
97a752fffdf070f64aeb5bebcd13a0ee	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB_OF53-F07	uncultured_Ktedonobacter	0.715525353
2caf293b4cc04b809571d0e03a040784	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999997373
8c166e9dc59b49d6923c35c77a343cf5	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_Thermomicrobium	0.960492343
1214c4eddcc54d4d58ff5c20684ec4a0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.876030409
acaf5e917194f93e72b2a3ba2d427abd	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.967293245
0bcfabbf4654f487efad5359303b46d7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.985767774
bf43271b6b902a51a84e1924f2fcf9fe	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.973131493
33da1a775f59ecec1ea6ee5725300c37	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.96111815
59d13f22247d895833ecf6b2d3a776db	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.9698027
fc121c3d4d09b1ccc79cf0d8a9de66c0	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.958645305
3fdd9d4bcbcde5b3999b8f0ad301c11d	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999991143
eb1dc6cd09130a9f683ca6c421be88de	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999988202
6e41d21d70a1f9e7b53ed2984e718193	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.812795728
510c6510b2864895f709eb4ded75c765	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.786807902
79d6fdbfed43ef8929a3129be4ced2d7	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.738676555
9876a924bc1c0c16451e57d1cfff3856	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.833166639
b293ed19e8570c1bdbd50b9e453eaa2b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.99999973
5a05632d03bd76e9743a6347ee174d51	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.9999999
d51b75b189ff264276de5e174e048a36	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	Rokubacteriales	Rokubacteriales	nan	0.999999986
ab6bd80b092751e19c1f13850289454b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.876134351
be26e142f1270af10f8110bfe7075c1b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.849363098
91ef3380b6d32ccf14dbb07faea3613b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.834460848
f6b0c392f746accbbe915e9399a44f4b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.844109897
3b058cb8cba8696c1f3a6d6c9350fbf9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.904387208
bc826d67d2c3ce4025f08fcadea35ba2	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.981238959
84d85def522169b36a165342fd5a0da9	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.985104995
85dad84e48a7eea7327fc16a1294bd5d	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.970930014
59b60cb2a01567781f39ceda5157471b	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.974808806
81e1fbccd39698e913ba6da3360de9ac	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Herpetosiphonaceae	Herpetosiphon	uncultured_Chloroflexi	0.916454439
79946135ec2c926be973e11c0830461f	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999957097
ea612c733191c041287183bf633d617f	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999474383
498504c941f10786e7a58d69ae869106	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	uncultured_bacterium	0.924792237
58209d609dd9e98b1368465084b3acfa	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	metagenome	0.957575413
2c063b6862e30d138b218d6060790f7a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999973824
fa3c99c1445cba0289c1ea5edc81b312	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	nan	0.986729938
4472550b78d10253def55cd113943ec3	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999971028
432fc854ac517d62b3765f2f45f18c15	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999994887
d6000e623a83d2e3837e4761a41b0eeb	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999941772
b90a583f940ba3c97ca3755c9210055a	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999964454
8b6bff85309833b73d1751dd61e69519	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999964317
2ba70ac43886ba0dd909503632f9d148	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999961272
8d36e21a4be2759563e8751e8b1560e4	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.99995458
f69453b7287e27f9fa5eb4460bb582e1	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.982911306
82196b8c4eb6ef82c3168603c61ebd32	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	nan	0.999864394
